symbol,line,date,sampleID,scene,shape,size,stack,gfp,brDisc,brDisc_gfp,brDisc_gfpNEG,KDtoWT
Ino80,33708,210512,Ino80_33708_210512,Series001,1.3.10.1024.1024,1024x1024,10,24.43501091003418,32.94376564025879,12.742599487304688,14.840354919433594,0.8586451979405241
Ino80,33708,210512,Ino80_33708_210512,Series002,1.3.10.1024.1024,1024x1024,10,26.793542861938477,39.49486827850342,15.58648681640625,18.61882495880127,0.8371359014811722
Ino80,33708,210512,Ino80_33708_210512,Series003,1.3.10.1024.1024,1024x1024,10,21.559374809265137,30.054373741149902,11.790801048278809,12.884970664978027,0.9150817145689571
Ino80,33708,210512,Ino80_33708_210512,Series004,1.3.10.1024.1024,1024x1024,10,21.581480026245117,28.63972282409668,10.488373756408691,12.987730026245117,0.8075601922132797
Ino80,33708,210512,Ino80_33708_210512,Series005,1.3.10.1024.1024,1024x1024,10,41.86022472381592,45.85256385803223,22.016669273376465,19.39341449737549,1.1352652353383146
kis,34908,210512,kis_34908_210512,Series001,1.3.10.1024.1024,1024x1024,10,26.7149715423584,18.01877212524414,6.816640853881836,7.500657081604004,0.9088058259056029
kis,34908,210512,kis_34908_210512,Series002,1.3.10.1024.1024,1024x1024,10,30.142784118652344,16.71658229827881,6.4687042236328125,7.392274856567383,0.8750627309110321
kis,34908,210512,kis_34908_210512,Series003,1.3.10.1024.1024,1024x1024,10,24.976417541503906,18.390073776245117,6.837245941162109,7.506474494934082,0.9108464893574717
kis,34908,210512,kis_34908_210512,Series004,1.3.10.1024.1024,1024x1024,10,32.12406826019287,27.34743881225586,10.123933792114258,11.774558067321777,0.8598143330925907
kis,34908,210512,kis_34908_210512,Series005,1.3.10.1024.1024,1024x1024,10,31.601892471313477,25.042367935180664,9.05753231048584,10.997883796691895,0.8235704684577863
Chd1,34665,210512,Chd1_34665_210512,Series001,1.3.10.1024.1024,1024x1024,10,34.066293716430664,41.92975330352783,17.871241569519043,18.986785888671875,0.9412462790862143
Chd1,34665,210512,Chd1_34665_210512,Series002,1.3.10.1024.1024,1024x1024,10,29.104884147644043,40.46896266937256,19.084527015686035,15.056326866149902,1.267542023054272
Chd1,34665,210512,Chd1_34665_210512,Series003,1.3.10.1024.1024,1024x1024,10,29.357192993164062,22.751601219177246,10.400586128234863,8.271721839904785,1.2573665228997333
Chd1,34665,210512,Chd1_34665_210512,Series004,1.3.10.1024.1024,1024x1024,10,29.358342170715332,20.09506130218506,8.491268157958984,7.782313346862793,1.0910982094266335
Chd1,34665,210512,Chd1_34665_210512,Series005,1.3.10.1024.1024,1024x1024,10,23.675569534301758,24.61297607421875,4.262359619140625,6.042239189147949,0.7054271579973127
Nlp,33688,210304,Nlp_33688_210304,Series001,1.3.10.1024.1024,1024x1024,10,41.67550849914551,38.49136829376221,15.379485130310059,17.043621063232422,0.9023601893782804
Nlp,33688,210304,Nlp_33688_210304,Series002,1.3.10.1024.1024,1024x1024,10,29.223048210144043,47.79441738128662,22.174406051635742,19.993226051330566,1.1090959505337068
Nlp,33688,210304,Nlp_33688_210304,Series003,1.3.10.1024.1024,1024x1024,10,36.63790512084961,32.97421646118164,13.199951171875,14.880265235900879,0.8870776805797878
Nlp,33688,210304,Nlp_33688_210304,Series004,1.3.10.1024.1024,1024x1024,10,32.25183582305908,25.87003993988037,11.594422340393066,7.695783615112305,1.5065941196196002
Nlp,33688,210304,Nlp_33688_210304,Series005,1.3.10.1024.1024,1024x1024,10,34.05579853057861,44.175846099853516,19.653252601623535,18.744483947753906,1.0484819244105423
Etl1,33891,210304,Etl1_33891_210304,Series001,1.3.10.1024.1024,1024x1024,10,36.599294662475586,39.17432880401611,16.138614654541016,17.04050350189209,0.9470738146175708
Etl1,33891,210304,Etl1_33891_210304,Series002,1.3.10.1024.1024,1024x1024,10,33.576290130615234,37.07430458068848,14.302016258239746,16.595407485961914,0.861805669450289
Etl1,33891,210304,Etl1_33891_210304,Series003,1.3.10.1024.1024,1024x1024,10,29.241089820861816,40.19663906097412,16.612616539001465,18.196208000183105,0.9129713475925476
Etl1,33891,210304,Etl1_33891_210304,Series004,1.3.10.1024.1024,1024x1024,10,29.290942192077637,35.56550884246826,12.416646957397461,16.246956825256348,0.76424447303851
Etl1,33891,210304,Etl1_33891_210304,Series005,1.3.10.1024.1024,1024x1024,10,34.074368476867676,35.985164642333984,14.480745315551758,14.891327857971191,0.972428077177842
Etl1,33891,210304,Etl1_33891_210304,Series006,1.3.10.1024.1024,1024x1024,10,28.647409439086914,39.909141540527344,17.42649745941162,16.24735450744629,1.0725744582864196
Gcn5,33981,210304,Gcn5_33981_210304,Series001,1.3.10.1024.1024,1024x1024,10,49.42160415649414,40.258426666259766,19.01156520843506,15.98985481262207,1.1889767250061403
Gcn5,33981,210304,Gcn5_33981_210304,Series002,1.3.10.1024.1024,1024x1024,10,52.09032440185547,37.41274547576904,16.051565170288086,16.829550743103027,0.9537726476071401
Gcn5,33981,210304,Gcn5_33981_210304,Series003,1.3.10.1024.1024,1024x1024,10,25.89845371246338,41.71554183959961,17.200291633605957,18.133349418640137,0.9485446530868122
Gcn5,33981,210304,Gcn5_33981_210304,Series004,1.3.10.1024.1024,1024x1024,10,34.677947998046875,47.217928886413574,20.262264251708984,21.539694786071777,0.940694120921861
P32,34585,210304,P32_34585_210304,Series001,1.3.10.1024.1024,1024x1024,10,36.247069358825684,39.42788124084473,16.130812644958496,16.61514377593994,0.9708500186629263
P32,34585,210304,P32_34585_210304,Series002,1.3.10.1024.1024,1024x1024,10,37.94369888305664,36.770020484924316,14.210888862609863,16.294617652893066,0.8721216517827749
E(bx),33658,210304,E(bx)_33658_210304,Series001,1.3.10.1024.1024,1024x1024,10,38.2010383605957,23.909652709960938,8.977420806884766,10.613038063049316,0.8458860463471655
E(bx),33658,210304,E(bx)_33658_210304,Series002,1.3.10.1024.1024,1024x1024,10,36.72512435913086,29.14008331298828,10.972220420837402,13.086474418640137,0.838439756181296
E(bx),33658,210304,E(bx)_33658_210304,Series003,1.3.10.1024.1024,1024x1024,10,36.99695301055908,33.22655200958252,12.585426330566406,14.999703407287598,0.8390450123468297
E(bx),33658,210304,E(bx)_33658_210304,Series004,1.3.10.1024.1024,1024x1024,10,36.7735652923584,36.360713958740234,15.355708122253418,13.435261726379395,1.14294075061473
E(bx),33658,210304,E(bx)_33658_210304,Series005,1.3.10.1024.1024,1024x1024,10,30.667038917541504,35.395968437194824,1.8116130828857422,0.7711982727050781,2.349088615734672
okr,33707,210304,okr_33707_210304,Series001,1.3.10.1024.1024,1024x1024,10,62.134209632873535,43.343238830566406,20.47889518737793,17.49012565612793,1.170883250927522
okr,33707,210304,okr_33707_210304,Series002,1.3.10.1024.1024,1024x1024,10,57.91726589202881,55.50148010253906,27.833213806152344,21.144121170043945,1.3163570896285446
okr,33707,210304,okr_33707_210304,Series003,1.3.10.1024.1024,1024x1024,10,56.91318893432617,47.00027370452881,23.40804100036621,17.853442192077637,1.3111220093318137
okr,33707,210304,okr_33707_210304,Series004,1.3.10.1024.1024,1024x1024,10,58.24550819396973,46.10927963256836,21.58573818206787,19.58076572418213,1.1023949975260474
lid,28944,210423,lid_28944_210423,Series001,1.3.10.1024.1024,1024x1024,10,81.21322441101074,32.10629940032959,17.282535552978516,10.58212661743164,1.6331817013519268
lid,28944,210423,lid_28944_210423,Series002,1.3.10.1024.1024,1024x1024,10,21.797490119934082,19.72388744354248,7.209184646606445,8.36543083190918,0.8617828288182914
lid,28944,210423,lid_28944_210423,Series003,1.3.10.1024.1024,1024x1024,10,23.496091842651367,21.30996322631836,8.794002532958984,7.766812324523926,1.1322537696954098
Atac3,31154,210423,Atac3_31154_210423,Series001,1.3.10.1024.1024,1024x1024,10,53.71525478363037,31.99608612060547,14.937469482421875,12.428635597229004,1.2018591554612978
Atac3,31154,210423,Atac3_31154_210423,Series002,1.3.10.1024.1024,1024x1024,10,50.18168544769287,31.404860496520996,15.17702865600586,12.959153175354004,1.1711435500947591
Atac3,31154,210423,Atac3_31154_210423,Series003,1.3.10.1024.1024,1024x1024,10,42.60743522644043,26.366046905517578,13.188435554504395,9.284272193908691,1.4205136686058366
Atac3,31154,210423,Atac3_31154_210423,Series004,1.3.10.1024.1024,1024x1024,10,55.839110374450684,31.238277435302734,16.013301849365234,11.477926254272461,1.395138938395301
osa,38285,210423,osa_38285_210423,Image 1,1.3.10.512.512,512x512,10,53.931556701660156,32.38380813598633,12.371665954589844,16.44546127319336,0.7522845208821272
osa,38285,210423,osa_38285_210423,Series001,1.3.10.1024.1024,1024x1024,10,38.93698024749756,36.72718524932861,17.8773136138916,13.99744987487793,1.2771836137078867
osa,38285,210423,osa_38285_210423,Series003,1.3.10.1024.1024,1024x1024,10,76.24807739257812,34.70806407928467,18.98304557800293,11.654387474060059,1.6288325422725776
osa,38285,210423,osa_38285_210423,Series004,1.3.1.1024.1024,1024x1024,1,0.0,0.0,0.0,0.0,
osa,38285,210423,osa_38285_210423,Series005,1.3.10.1024.1024,1024x1024,10,22.598356246948242,29.07137393951416,8.383268356323242,15.807016372680664,0.5303510895839952
osa,38285,210423,osa_38285_210423,Series006,1.3.10.1024.1024,1024x1024,10,50.05192184448242,32.20027732849121,15.869635581970215,12.536266326904297,1.265898088644792
osa,38285,210423,osa_38285_210423,Series007,1.3.10.1024.1024,1024x1024,10,58.6511754989624,23.9378662109375,9.829666137695312,9.342679023742676,1.0521249967718092
osa,38285,210423,osa_38285_210423,Series008,1.3.10.1024.1024,1024x1024,10,42.71365261077881,31.063281059265137,15.491057395935059,11.219267845153809,1.3807547524258867
osa,38285,210423,osa_38285_210423,Series009,1.3.10.1024.1024,1024x1024,10,37.39529514312744,33.894673347473145,15.046446800231934,14.599974632263184,1.030580338611146
osa,38285,210423,osa_38285_210423,Series010,1.3.10.1024.1024,1024x1024,10,41.690449714660645,28.879355430603027,12.9022855758667,11.887369155883789,1.085377715344237
osa,38285,210423,osa_38285_210423,Series011,1.3.10.1024.1024,1024x1024,10,36.7719841003418,35.406418800354004,16.3724308013916,13.350143432617188,1.2263861346530807
osa,38285,210423,osa_38285_210423,Series012,1.3.10.1024.1024,1024x1024,10,39.0300407409668,30.826207160949707,15.145096778869629,11.306620597839355,1.3394892530278932
osa,38285,210423,osa_38285_210423,Series013,1.3.10.1024.1024,1024x1024,10,70.9088945388794,25.697237014770508,11.753528594970703,9.617055892944336,1.222154547692066
osa,38285,210423,osa_38285_210423,Series014,1.3.10.1024.1024,1024x1024,10,15.498987197875977,28.560128211975098,10.113451957702637,12.721138954162598,0.7950115154109942
osa,38285,210423,osa_38285_210423,Series015,1.3.10.1024.1024,1024x1024,10,76.92912101745605,37.070573806762695,18.32659149169922,14.594414710998535,1.2557263757818302
osa,31266,210423,osa_31266_210423,Series001,1.3.10.1024.1024,1024x1024,10,6.482216835021973,25.671320915222168,9.746743202209473,12.523213386535645,0.7782941088178456
osa,31266,210423,osa_31266_210423,Series002,1.3.10.1024.1024,1024x1024,10,6.6720075607299805,20.50210475921631,8.32249927520752,9.724112510681152,0.8558620918943427
osa,31266,210423,osa_31266_210423,Series003,1.3.10.1024.1024,1024x1024,10,9.1138916015625,19.55391025543213,8.624354362487793,9.60188102722168,0.8981942536089998
osa,31266,210423,osa_31266_210423,Series004,1.3.1.1024.1024,1024x1024,1,0.0,0.0,0.0,0.0,
osa,31266,210423,osa_31266_210423,Series005,1.3.10.1024.1024,1024x1024,10,14.938066482543945,19.496291160583496,11.9111967086792,6.252832412719727,1.904928186536558
osa,31266,210423,osa_31266_210423,Series006,1.3.10.1024.1024,1024x1024,10,14.927977561950684,21.360061645507812,12.709421157836914,6.991580963134766,1.8178179191303365
Mi-2,33419,210617,Mi-2_33419_210617,Series001,1.3.10.1024.1024,1024x1024,10,62.71197032928467,26.267165184020996,12.35530948638916,10.157271385192871,1.216400450262711
Mi-2,33419,210617,Mi-2_33419_210617,Series002,1.3.10.1024.1024,1024x1024,10,49.85606861114502,22.530396461486816,8.43558406829834,9.998246192932129,0.8437063766504918
Mi-2,33419,210617,Mi-2_33419_210617,Series003,1.3.10.1024.1024,1024x1024,10,62.7667932510376,25.1897029876709,11.496325492858887,9.92019271850586,1.158881265624285
Mi-2,33419,210617,Mi-2_33419_210617,Series001,1.3.10.1024.1024,1024x1024,10,71.56638813018799,20.97013282775879,8.950885772705078,8.622325897216797,1.0381057129369626
Mi-2,33419,210617,Mi-2_33419_210617,Series002,1.3.10.1024.1024,1024x1024,10,67.12417697906494,27.41661262512207,12.679466247558594,9.761811256408691,1.2988845937002156
Mi-2,33419,210617,Mi-2_33419_210617,Series003,1.3.1.1024.1024,1024x1024,1,0.0,0.0,0.0,0.0,
Mi-2,33419,210617,Mi-2_33419_210617,Series004,1.3.10.1024.1024,1024x1024,10,77.08976554870605,21.11726474761963,9.524084091186523,8.909743309020996,1.0689515691819669
Mi-2,33419,210617,Mi-2_33419_210617,Series005,1.3.10.1024.1024,1024x1024,10,46.27597141265869,25.66366481781006,11.190641403198242,10.33150577545166,1.0831568646835532
Mi-2,33419,210617,Mi-2_33419_210617,Series006,1.3.10.1024.1024,1024x1024,10,41.52518653869629,25.83716106414795,10.229246139526367,10.7323579788208,0.953121966273649
Mi-2,33419,210617,Mi-2_33419_210617,Series007,1.3.10.1024.1024,1024x1024,10,40.462491035461426,25.249627113342285,10.210555076599121,11.118512153625488,0.9183382574501838
Snr1,32372,210617,Snr1_32372_210617,Series002,1.3.10.1024.1024,1024x1024,10,37.16132354736328,25.526273727416992,15.068750381469727,5.593903541564941,2.693780875823632
Snr1,32372,210617,Snr1_32372_210617,Series003,1.3.10.1024.1024,1024x1024,10,36.52701187133789,5.775334358215332,4.430680274963379,0.7174787521362305,6.175347021457311
Snr1,32372,210617,Snr1_32372_210617,Series004,1.3.10.1024.1024,1024x1024,10,87.70583057403564,11.211782455444336,7.395430564880371,1.043013572692871,7.090445185470325
Snr1,32372,210617,Snr1_32372_210617,Series005,1.3.10.1024.1024,1024x1024,10,56.15867328643799,8.0286283493042,5.8896894454956055,0.8206586837768555,7.176783188828189
Snr1,32372,210617,Snr1_32372_210617,Series006,1.3.10.1024.1024,1024x1024,10,34.873146057128906,4.493918418884277,3.330965995788574,0.6279201507568359,5.304760472766706
Mi-2,51774,210617,Mi-2_51774_210617,Series001,1.3.10.1024.1024,1024x1024,10,48.97427749633789,34.09274768829346,15.219949722290039,14.587258338928223,1.0433728784848753
Mi-2,51774,210617,Mi-2_51774_210617,Series002,1.3.10.1024.1024,1024x1024,10,44.310142517089844,31.316173553466797,12.2275390625,15.263392448425293,0.8011023174446059
Mi-2,51774,210617,Mi-2_51774_210617,Series003,1.3.10.1024.1024,1024x1024,10,50.685264587402344,25.75597381591797,11.272189140319824,11.171030044555664,1.0090554850681348
Mi-2,51774,210617,Mi-2_51774_210617,Series004,1.3.10.1024.1024,1024x1024,10,45.885993003845215,29.915035247802734,11.957286834716797,14.193431854248047,0.8424521255680684
Mi-2,51774,210617,Mi-2_51774_210617,Series005,1.3.10.1024.1024,1024x1024,10,45.893004417419434,25.98332118988037,11.756739616394043,10.405067443847656,1.1299051812821845
MTA1-like,33745,210617,MTA1-like_33745_210617,Series001,1.3.10.1024.1024,1024x1024,10,40.89519214630127,26.942975997924805,12.135181427001953,11.655165672302246,1.0411848075090373
MTA1-like,33745,210617,MTA1-like_33745_210617,Series002,1.3.10.1024.1024,1024x1024,10,53.884897232055664,40.07061958312988,20.287851333618164,16.1016845703125,1.259983155490694
MTA1-like,33745,210617,MTA1-like_33745_210617,Series003,1.3.10.1024.1024,1024x1024,10,53.09284782409668,42.40319538116455,21.552473068237305,12.708696365356445,1.6958838616200438
MTA1-like,33745,210617,MTA1-like_33745_210617,Series004,1.3.10.1024.1024,1024x1024,10,47.26707458496094,34.49789619445801,17.258301734924316,10.452136993408203,1.6511744675570674
MTA1-like,33745,210617,MTA1-like_33745_210617,Series006,1.3.10.1024.1024,1024x1024,10,31.527372360229492,32.82324504852295,16.51766300201416,12.23196029663086,1.350369245930576
osa,31266,210421,osa_31266_210421,Series001,1.3.27.1024.1024,1024x1024,27,29.27084732055664,62.66705894470215,30.72920036315918,24.896328926086426,1.234286406417175
osa,31266,210421,osa_31266_210421,Series002,1.3.10.1024.1024,1024x1024,10,25.046849250793457,29.758688926696777,14.553804397583008,11.820235252380371,1.2312618223611198
osa,31266,210421,osa_31266_210421,Series003,1.3.10.1024.1024,1024x1024,10,24.55716896057129,27.984434127807617,13.981612205505371,11.22846508026123,1.2451935420883091
osa,31266,210421,osa_31266_210421,Series004,1.3.10.1024.1024,1024x1024,10,22.04352569580078,26.335055351257324,12.712751388549805,10.431753158569336,1.2186591453332756
osa,31266,210421,osa_31266_210421,Series005,1.3.10.1024.1024,1024x1024,10,25.194472312927246,34.60372543334961,18.39693260192871,12.945942878723145,1.4210577610507111
osa,31266,210421,osa_31266_210421,Series006,1.3.10.1024.1024,1024x1024,10,13.917990684509277,31.070958137512207,16.432741165161133,9.048165321350098,1.8161406850498578
TFAM,26744,210217,TFAM_26744_210217,Series001,1.3.10.512.512,512x512,10,0.0,0.0,0.0,0.0,
TFAM,26744,210217,TFAM_26744_210217,Series002,1.3.10.512.512,512x512,10,38.15160369873047,45.517635345458984,16.137939453125,10.92974853515625,1.476515164206776
TFAM,26744,210217,TFAM_26744_210217,Series003,1.3.7.512.512,512x512,7,0.0,0.0,0.0,0.0,
TFAM,26744,210217,TFAM_26744_210217,Series004,1.3.10.1024.1024,1024x1024,10,42.20827674865723,54.096134185791016,23.43953800201416,23.202019691467285,1.010236967027238
TFAM,26744,210217,TFAM_26744_210217,Series005,1.3.10.1024.1024,1024x1024,10,40.43840217590332,49.341176986694336,19.114553451538086,23.116191864013672,0.8268902405717972
Nup153,30504,210217,Nup153_30504_210217,Series001,1.3.10.512.512,512x512,10,50.972103118896484,47.89760971069336,20.938453674316406,22.147167205810547,0.9454235604823978
Nup153,30504,210217,Nup153_30504_210217,Series002,1.3.9.512.512,512x512,9,0.0,0.0,0.0,0.0,
Nup153,30504,210217,Nup153_30504_210217,Series003,1.3.10.1024.1024,1024x1024,10,2.248866081237793,65.32238864898682,0.0,57.731661796569824,0.0
Nup153,30504,210217,Nup153_30504_210217,Series004,1.3.10.1024.1024,1024x1024,10,2.2814369201660156,33.24232482910156,0.0,28.995217323303223,0.0
Nup153,30504,210217,Nup153_30504_210217,Series005,1.3.10.1024.1024,1024x1024,10,1.8215084075927734,39.238521575927734,0.01541900634765625,32.612600326538086,0.0004727929141887294
Nup153,30504,210217,Nup153_30504_210217,Series006,1.3.10.1024.1024,1024x1024,10,57.16964244842529,39.593873023986816,18.4716215133667,16.97966766357422,1.0878670819331233
polybromo,32840,210217,polybromo_32840_210217,Series001,1.3.10.1024.1024,1024x1024,10,36.05852127075195,47.43990516662598,20.0178804397583,19.4028377532959,1.0316985945191408
polybromo,32840,210217,polybromo_32840_210217,Series002,1.3.10.1024.1024,1024x1024,10,28.027299880981445,55.38982677459717,23.041297912597656,24.641979217529297,0.935042502438563
polybromo,32840,210217,polybromo_32840_210217,Series003,1.3.10.1024.1024,1024x1024,10,24.39018154144287,44.97632884979248,18.269177436828613,19.6844539642334,0.9281018142552321
Atac3,31086,210217,Atac3_31086_210217,Series001,1.3.5.512.512,512x512,5,0.0,0.0,0.0,0.0,
Atac3,31086,210217,Atac3_31086_210217,Series002,1.3.10.1024.1024,1024x1024,10,49.199174880981445,26.75650691986084,10.652132034301758,12.140023231506348,0.8774391804009777
Atac3,31086,210217,Atac3_31086_210217,Series003,1.3.10.1024.1024,1024x1024,10,44.3342342376709,33.240108489990234,13.204876899719238,15.652721405029297,0.8436154045057268
Atac3,31086,210217,Atac3_31086_210217,Series004,1.3.10.1024.1024,1024x1024,10,49.76617622375488,33.78622531890869,14.720673561096191,14.356731414794922,1.0253499306900886
Bap111,26218,210217,Bap111_26218_210217,Series001,1.3.10.1024.1024,1024x1024,10,33.417574882507324,90.11345958709717,47.287986755371094,36.09696865081787,1.3100265347156697
Bap111,26218,210217,Bap111_26218_210217,Series002,1.3.1.1024.1024,1024x1024,1,0.0,0.0,0.0,0.0,
Bap111,26218,210217,Bap111_26218_210217,Series003,1.3.10.1024.1024,1024x1024,10,34.747581481933594,67.44970893859863,36.379913330078125,25.839841842651367,1.4078999999926185
Bap111,26218,210217,Bap111_26218_210217,Series004,1.3.10.1024.1024,1024x1024,10,34.69643688201904,27.96393871307373,15.074004173278809,10.51785659790039,1.4331821348741274
Bap111,26218,210217,Bap111_26218_210217,Series005,1.3.10.1024.1024,1024x1024,10,32.3618745803833,31.373995780944824,17.433499336242676,11.325669288635254,1.539290870318483
Bap111,26218,210217,Bap111_26218_210217,Series006,1.3.10.1024.1024,1024x1024,10,29.098918914794922,27.580265045166016,13.812897682189941,11.354418754577637,1.2165217771822223
Bap111,26218,210217,Bap111_26218_210217,Series007,1.3.10.1024.1024,1024x1024,10,27.638519287109375,28.5806884765625,16.768040657043457,8.855189323425293,1.8935835299066626
Bap111,26218,210217,Bap111_26218_210217,Series008,1.3.10.1024.1024,1024x1024,10,23.205260276794434,21.715055465698242,10.588903427124023,8.564498901367188,1.2363716253654573
Jarid2,26184,210217,Jarid2_26184_210217,Series001,1.3.10.1024.1024,1024x1024,10,34.40624141693115,57.1716890335083,24.382826805114746,27.018299102783203,0.9024560247985051
Jarid2,26184,210217,Jarid2_26184_210217,Series002,1.3.10.1024.1024,1024x1024,10,25.43635368347168,58.41423034667969,23.35720443725586,28.366719245910645,0.8234016854318831
Jarid2,26184,210217,Jarid2_26184_210217,Series003,1.3.10.1024.1024,1024x1024,10,30.383577346801758,62.60858917236328,27.674931526184082,27.67684841156006,0.999930740474946
Bicra,42847,210707,Bicra_42847_210707,Series001,1.3.10.1024.1024,1024x1024,10,32.953006744384766,60.802268981933594,36.390153884887695,18.775954246520996,1.938125402687879
Bicra,42847,210707,Bicra_42847_210707,Series002,1.3.10.1024.1024,1024x1024,10,33.41929340362549,36.70823287963867,22.502402305603027,10.571623802185059,2.128566313620807
Bicra,42847,210707,Bicra_42847_210707,Series003,1.3.10.1024.1024,1024x1024,10,33.61628341674805,28.870144844055176,17.592171669006348,8.285979270935059,2.1231252328514576
Bicra,42847,210707,Bicra_42847_210707,Series004,1.3.10.1024.1024,1024x1024,10,23.92878818511963,22.995254516601562,12.021186828613281,6.655916213989258,1.8060904678077851
Bicra,42847,210707,Bicra_42847_210707,Series005,1.3.10.1024.1024,1024x1024,10,19.502178192138672,17.475343704223633,8.773508071899414,5.541906356811523,1.5831209527955932
Bicra,42847,210707,Bicra_42847_210707,Series006,1.3.10.1024.1024,1024x1024,10,20.545409202575684,19.33184814453125,9.00865650177002,6.499168395996094,1.38612449360751
Ada2b,31347,210228,Ada2b_31347_210228,Series001,1.3.10.1024.1024,1024x1024,10,35.35439491271973,28.471874237060547,12.39836597442627,11.821535110473633,1.048794920334972
Ada2b,31347,210228,Ada2b_31347_210228,Series002,1.3.20.1024.1024,1024x1024,20,37.351287841796875,33.00522804260254,13.517148971557617,13.92263412475586,0.9708758307109968
Ada2b,31347,210228,Ada2b_31347_210228,Series003,1.3.20.1024.1024,1024x1024,20,40.114603996276855,37.02864074707031,17.3309383392334,14.684160232543945,1.180247155082352
Ada2b,31347,210228,Ada2b_31347_210228,Series004,1.3.10.1024.1024,1024x1024,10,22.269752502441406,25.554494857788086,10.073714256286621,10.863059997558594,0.9273367042574217
pho,31609,210228,pho_31609_210228,Series001,1.3.10.1024.1024,1024x1024,10,53.383750915527344,71.47212505340576,36.035356521606445,29.278953552246094,1.2307597147317462
pho,31609,210228,pho_31609_210228,Series002,1.3.1.1024.1024,1024x1024,1,0.0,0.0,0.0,0.0,
pho,31609,210228,pho_31609_210228,Series003,1.3.10.1024.1024,1024x1024,10,39.134836196899414,44.003211975097656,21.36374282836914,18.467711448669434,1.156815931835905
pho,31609,210228,pho_31609_210228,Series004,1.3.3.1024.1024,1024x1024,3,0.0,0.0,0.0,0.0,
pho,31609,210228,pho_31609_210228,Series005,1.3.10.1024.1024,1024x1024,10,35.928443908691406,43.265597343444824,21.39111614227295,17.002053260803223,1.2581489902509795
