symbol,line,date,sampleID,scene,shape,size,stack,gfp,brDisc,brDisc_gfp,brDisc_gfpNEG,KDtoWT
Dsp1,31960,210228,Dsp1_31960_210228,Series001,1.3.10.1024.1024,1024x1024,10,32.89447593688965,30.30311679840088,12.40088176727295,12.654566764831543,0.9799530871128981
Dsp1,31960,210228,Dsp1_31960_210228,Series002,1.3.10.1024.1024,1024x1024,10,56.11793041229248,40.305975914001465,18.068289756774902,18.567768096923828,0.9730997103398941
Dsp1,31960,210228,Dsp1_31960_210228,Series003,1.3.10.1024.1024,1024x1024,10,39.513349533081055,35.63236045837402,16.03311538696289,14.444931030273438,1.1099475209234966
Atac2,53918,210527,Atac2_53918_210527,Series001,1.3.10.1024.1024,1024x1024,10,34.92300319671631,59.98225498199463,27.7664737701416,25.73950958251953,1.0787491378234588
Atac2,53918,210527,Atac2_53918_210527,Series002,1.3.10.1024.1024,1024x1024,10,25.68270206451416,39.85097312927246,17.96910858154297,15.576603889465332,1.153596041156039
Top1,55314,210527,Top1_55314_210527,Series001,1.3.10.1024.1024,1024x1024,10,31.291486740112305,42.88113021850586,20.36176586151123,17.922204971313477,1.1361194615340326
Top1,55314,210527,Top1_55314_210527,Series002,1.3.10.1024.1024,1024x1024,10,19.209301948547363,36.17763137817383,14.395140647888184,16.28102970123291,0.8841664754654974
Top1,55314,210527,Top1_55314_210527,Series003,1.3.10.1024.1024,1024x1024,10,28.276936531066895,39.90475368499756,18.68391990661621,16.089448928833008,1.161252942177143
Top1,55314,210527,Top1_55314_210527,Series004,1.3.10.1024.1024,1024x1024,10,1.204519271850586,54.89689636230469,0.0,49.400400161743164,0.0
Top1,55314,210527,Top1_55314_210527,Series005,1.3.10.1024.1024,1024x1024,10,34.55259704589844,55.06414031982422,29.048669815063477,21.38968276977539,1.3580692209288203
Top1,55314,210527,Top1_55314_210527,Series006,1.3.10.1024.1024,1024x1024,10,34.76356601715088,31.854032516479492,17.263012886047363,11.987241744995117,1.4401155205912963
Top1,55314,210527,Top1_55314_210527,Series007,1.3.10.1024.1024,1024x1024,10,34.97951316833496,3.231106758117676,1.9705076217651367,1.1972980499267578,1.6457953989699377
Top1,55314,210527,Top1_55314_210527,Series008,1.3.10.1024.1024,1024x1024,10,35.399142265319824,11.944429397583008,6.768499374389648,4.414420127868652,1.5332703227904092
Top1,55314,210527,Top1_55314_210527,Series009,1.3.10.1024.1024,1024x1024,10,19.851445198059082,23.264687538146973,8.995955467224121,11.00372314453125,0.8175374233851956
ISWI,31111,210527,ISWI_31111_210527,Series001,1.3.10.1024.1024,1024x1024,10,38.347124099731445,32.774803161621094,13.218229293823242,14.869067192077637,0.8889750192847353
ISWI,31111,210527,ISWI_31111_210527,Series002,1.3.10.1024.1024,1024x1024,10,30.70425033569336,32.12148380279541,12.441094398498535,13.599709510803223,0.9148058926270214
ISWI,31111,210527,ISWI_31111_210527,Series003,1.3.10.1024.1024,1024x1024,10,40.833709716796875,41.562767028808594,17.21227741241455,19.66657257080078,0.8752047338421258
ISWI,31111,210527,ISWI_31111_210527,Series004,1.3.10.1024.1024,1024x1024,10,20.868828773498535,27.753189086914062,8.322885513305664,12.14120101928711,0.6855075951781215
Caf1-55,31714,210527,Caf1-55_31714_210527,Series001,1.3.10.1024.1024,1024x1024,10,42.37325191497803,50.27845478057861,22.60460662841797,22.101905822753906,1.0227446813725236
Caf1-55,31714,210527,Caf1-55_31714_210527,Series002,1.3.10.1024.1024,1024x1024,10,32.47458839416504,34.879319190979004,13.30070686340332,16.841938018798828,0.7897373122117647
Caf1-55,31714,210527,Caf1-55_31714_210527,Series003,1.3.10.1024.1024,1024x1024,10,35.08718967437744,27.817496299743652,12.130191802978516,9.51200008392334,1.2752514398607186
Acf,31340,210527,Acf_31340_210527,Series001,1.3.10.1024.1024,1024x1024,10,75.51695442199707,43.91788578033447,20.57957649230957,21.014670372009277,0.9792957076177015
Acf,31340,210527,Acf_31340_210527,Series002,1.3.10.1024.1024,1024x1024,10,64.1853256225586,45.07222843170166,21.794342041015625,20.085918426513672,1.0850557877526184
Acf,31340,210527,Acf_31340_210527,Series003,1.3.10.1024.1024,1024x1024,10,75.6461181640625,52.36578941345215,25.11469078063965,25.08866786956787,1.0010372376567407
Acf,31340,210527,Acf_31340_210527,Series004,1.3.10.1024.1024,1024x1024,10,79.29495048522949,41.41478729248047,20.715651512145996,17.29190444946289,1.1979971074145885
Acf,31340,210527,Acf_31340_210527,Series005,1.3.10.1024.1024,1024x1024,10,42.85892391204834,43.28847694396973,17.808138847351074,22.011112213134766,0.8090522039465304
brm,31712,210527,brm_31712_210527,Series001,1.3.10.1024.1024,1024x1024,10,15.381463050842285,34.91940689086914,16.667089462280273,15.887862205505371,1.0490454440437487
brm,31712,210527,brm_31712_210527,Series002,1.3.10.1024.1024,1024x1024,10,14.260907173156738,54.041510581970215,29.32685947418213,20.870875358581543,1.4051571374136789
brm,31712,210527,brm_31712_210527,Series003,1.3.10.1024.1024,1024x1024,10,14.253427505493164,33.40360355377197,18.866684913635254,12.103343963623047,1.558799367376456
brm,31712,210527,brm_31712_210527,Series004,1.3.10.1024.1024,1024x1024,10,18.466328620910645,29.14400863647461,19.53861427307129,8.371509552001953,2.3339415850512704
brm,31712,210527,brm_31712_210527,Series005,1.3.10.1024.1024,1024x1024,10,12.326043128967285,20.34183692932129,12.43493938446045,6.211081504821777,2.0020570290064583
NC2beta,57421,210317,NC2beta_57421_210317,Series001,1.3.5.512.512,512x512,5,0.0,0.0,0.0,0.0,
NC2beta,57421,210317,NC2beta_57421_210317,Series002,1.3.10.1024.1024,1024x1024,10,38.309574127197266,34.14307689666748,11.618929862976074,17.223833084106445,0.6745844439062533
NC2beta,57421,210317,NC2beta_57421_210317,Series003,1.3.10.1024.1024,1024x1024,10,31.167908668518066,36.09772205352783,12.805651664733887,17.6865291595459,0.7240341815636749
NC2beta,57421,210317,NC2beta_57421_210317,Series004,1.3.10.1024.1024,1024x1024,10,41.28519153594971,33.29623985290527,12.962373733520508,15.334123611450195,0.8453286318783376
Snr1,67929,210317,Snr1_67929_210317,Series001,1.3.10.1024.1024,1024x1024,10,50.94782638549805,48.83799457550049,21.396013259887695,22.47786235809326,0.9518704634377281
Snr1,67929,210317,Snr1_67929_210317,Series002,1.3.10.1024.1024,1024x1024,10,33.162596702575684,46.946234703063965,18.41539764404297,22.869620323181152,0.8052340783889934
Snr1,67929,210317,Snr1_67929_210317,Series003,1.3.10.1024.1024,1024x1024,10,57.87333679199219,48.21944808959961,22.137659072875977,22.01028060913086,1.0057872257972156
Snr1,67929,210317,Snr1_67929_210317,Series004,1.3.10.1024.1024,1024x1024,10,38.855154037475586,58.485965728759766,22.171125411987305,31.772348403930664,0.6978119819825607
Chrac-16,63658,210317,Chrac-16_63658_210317,Series001,1.3.10.1024.1024,1024x1024,10,40.8706693649292,30.167948722839355,12.814093589782715,12.740281105041504,1.0057936307788375
Chrac-16,63658,210317,Chrac-16_63658_210317,Series002,1.3.10.1024.1024,1024x1024,10,35.08377552032471,31.728665351867676,14.152225494384766,12.732172966003418,1.111532613653072
Chrac-16,63658,210317,Chrac-16_63658_210317,Series003,1.3.10.1024.1024,1024x1024,10,43.10045909881592,35.62088966369629,14.211142539978027,16.85196876525879,0.84329271777877
TFAM,57742,210317,TFAM_57742_210317,Series001,1.3.10.1024.1024,1024x1024,10,7.40770149230957,12.48950481414795,1.7339591979980469,9.075267791748047,0.19106424601318103
Snr1,67929,210317,Snr1_67929_210317,Series001,1.3.6.512.512,512x512,6,0.0,0.0,0.0,0.0,
Snr1,67929,210317,Snr1_67929_210317,Series002,1.3.10.1024.1024,1024x1024,10,39.61141109466553,46.55563163757324,19.813962936401367,20.12320041656494,0.9846327883357452
Snr1,67929,210317,Snr1_67929_210317,Series003,1.3.10.1024.1024,1024x1024,10,46.1476469039917,52.83010482788086,23.03963565826416,23.601609230041504,0.9761891841230033
Snr1,67929,210317,Snr1_67929_210317,Series004,1.3.10.1024.1024,1024x1024,10,50.76344966888428,49.55140495300293,21.81098747253418,21.61936092376709,1.0088636546400604
D12,65062,210317,D12_65062_210317,Series001,1.3.10.1024.1024,1024x1024,10,37.8697624206543,37.58585071563721,15.026020050048828,17.16450595855713,0.8754123239159011
D12,65062,210317,D12_65062_210317,Series002,1.3.10.1024.1024,1024x1024,10,31.563535690307617,35.82085990905762,13.7943754196167,16.973901748657227,0.8126814696985003
D12,65062,210317,D12_65062_210317,Series003,1.3.10.1024.1024,1024x1024,10,32.697739601135254,26.052602767944336,9.97792911529541,12.17011547088623,0.8198713594102666
D12,65062,210317,D12_65062_210317,Series004,1.3.10.1024.1024,1024x1024,10,25.591668128967285,24.853267669677734,8.856298446655273,10.124080657958984,0.8747755718138168
D12,65062,210317,D12_65062_210317,Series005,1.3.10.1024.1024,1024x1024,10,46.79821014404297,56.820823669433594,25.07846450805664,28.216567039489746,0.8887851053233635
D12,65062,210317,D12_65062_210317,Series006,1.3.10.1024.1024,1024x1024,10,44.95161724090576,46.031996726989746,20.062500953674316,22.645401000976562,0.8859415186690286
Snr1,67929,210317,Snr1_67929_210317,Series001,1.3.10.1024.1024,1024x1024,10,49.10853099822998,50.46773719787598,22.82638454437256,22.215147972106934,1.027514404722088
Snr1,67929,210317,Snr1_67929_210317,Series002,1.3.10.1024.1024,1024x1024,10,45.93295097351074,48.26454734802246,19.17084789276123,24.234681129455566,0.7910501396884649
dom,55917,210317,dom_55917_210317,Series001,1.3.10.1024.1024,1024x1024,10,43.568307876586914,29.79403781890869,16.316370964050293,8.10531997680664,2.0130446436093283
dom,55917,210317,dom_55917_210317,Series002,1.3.10.1024.1024,1024x1024,10,42.41941261291504,16.113344192504883,9.097709655761719,4.1353912353515625,2.199963470926178
dom,55917,210317,dom_55917_210317,Series003,1.3.10.1024.1024,1024x1024,10,52.62533378601074,40.10148525238037,18.377923011779785,16.1740140914917,1.1362623346202874
dom,55917,210317,dom_55917_210317,Series004,1.3.10.1024.1024,1024x1024,10,36.933115005493164,29.037177085876465,12.337821006774902,12.506638526916504,0.986501767059288
dom,55917,210317,dom_55917_210317,Series005,1.3.10.1024.1024,1024x1024,10,44.70468521118164,35.17218589782715,17.292253494262695,13.540441513061523,1.2770819531683704
dom,55917,210317,dom_55917_210317,Series006,1.3.10.1024.1024,1024x1024,10,45.166160583496094,28.884053230285645,14.115876197814941,11.079565048217773,1.274046060146159
dom,55917,210317,dom_55917_210317,Series007,1.3.10.1024.1024,1024x1024,10,43.142080307006836,38.803826332092285,21.023612022399902,13.972379684448242,1.50465507645773
dom,55917,210317,dom_55917_210317,Series008,1.3.10.1024.1024,1024x1024,10,42.7772798538208,27.311440467834473,14.725760459899902,9.76944637298584,1.5073280406778324
dom,55917,210317,dom_55917_210317,Series009,1.3.10.1024.1024,1024x1024,10,41.857730865478516,14.859585762023926,7.8970136642456055,5.355255126953125,1.4746288415839892
dom,55917,210317,dom_55917_210317,Series010,1.3.10.1024.1024,1024x1024,10,30.5944242477417,22.517452239990234,11.13554859161377,8.412088394165039,1.323755537250159
Bap111,26218,210326,Bap111_26218_210326,Series001,1.3.10.1024.1024,1024x1024,10,19.153738975524902,33.94000816345215,15.103011131286621,14.067277908325195,1.0736271245731532
Bap111,26218,210326,Bap111_26218_210326,Series002,1.3.20.1024.1024,1024x1024,20,21.61399555206299,37.254937171936035,18.07863998413086,15.883743286132812,1.1381851027467993
brm,34520,210326,brm_34520_210326,Series001,1.3.10.1024.1024,1024x1024,10,44.13306903839111,32.72830295562744,14.71408462524414,14.89004898071289,0.9881824192991792
brm,34520,210326,brm_34520_210326,Series002,1.3.10.1024.1024,1024x1024,10,43.00636005401611,38.213205337524414,16.03194522857666,19.659809112548828,0.8154680005689116
brm,34520,210326,brm_34520_210326,Series003,1.3.10.1024.1024,1024x1024,10,40.93130302429199,25.438600540161133,10.439529418945312,12.339103698730469,0.8460524908320045
brm,34520,210326,brm_34520_210326,Series004,1.3.10.1024.1024,1024x1024,10,55.850998878479004,33.43416881561279,15.838099479675293,15.106727600097656,1.048413653766611
brm,34520,210326,brm_34520_210326,Series005,1.3.10.1024.1024,1024x1024,10,45.10417461395264,31.961162567138672,14.205055236816406,14.92955493927002,0.9514721165231843
Bap111,26218,210326,Bap111_26218_210326,Series001,1.3.20.1024.1024,1024x1024,20,20.03947353363037,22.736506462097168,9.534178733825684,7.9692230224609375,1.1963749423192174
Bap111,26218,210326,Bap111_26218_210326,Series002,1.3.10.1024.1024,1024x1024,10,13.208391189575195,18.242290496826172,7.967258453369141,7.1246137619018555,1.1182723330172986
Bap111,26218,210326,Bap111_26218_210326,Series003,1.3.10.1024.1024,1024x1024,10,18.530759811401367,24.867992401123047,12.562016487121582,9.055853843688965,1.3871708514681989
Bap111,26218,210326,Bap111_26218_210326,Series004,1.3.10.1024.1024,1024x1024,10,13.506677627563477,26.570975303649902,11.959319114685059,10.131341934204102,1.1804279425521689
Bap111,26218,210326,Bap111_26218_210326,Series005,1.3.20.1024.1024,1024x1024,20,24.730297088623047,25.14185619354248,11.298053741455078,9.393959045410156,1.2026935274936348
osa,31266,210326,osa_31266_210326,Series001,1.3.20.1024.1024,1024x1024,20,18.684646606445312,19.529610633850098,11.523574829101562,5.863863945007324,1.9651845501826644
osa,31266,210326,osa_31266_210326,Series002,1.3.20.1024.1024,1024x1024,20,25.064644813537598,21.75192928314209,13.06209659576416,6.9597930908203125,1.8767938105793032
osa,31266,210326,osa_31266_210326,Series003,1.3.10.1024.1024,1024x1024,10,7.612311363220215,18.988035202026367,10.248848915100098,7.005161285400391,1.4630425335759145
osa,31266,210326,osa_31266_210326,Series004,1.3.10.1024.1024,1024x1024,10,15.02013111114502,12.345141410827637,6.666572570800781,4.226319313049316,1.5773944363874406
osa,31266,210326,osa_31266_210326,Series005,1.3.10.1024.1024,1024x1024,10,19.138365745544434,13.362512588500977,7.059720993041992,4.94157600402832,1.4286375414011607
osa,31266,210326,osa_31266_210326,Series006,1.3.10.1024.1024,1024x1024,10,13.361985206604004,10.44078254699707,4.945925712585449,3.9493818283081055,1.2523290802460236
osa,31266,210326,osa_31266_210326,Series008,1.3.10.1024.1024,1024x1024,10,8.817914962768555,19.70422649383545,10.943391799926758,7.149259567260742,1.530702822714793
polybromo,32840,210326,polybromo_32840_210326,Series001,1.3.10.1024.1024,1024x1024,10,45.69042491912842,23.73821258544922,10.693920135498047,10.331292152404785,1.0350999640455287
polybromo,32840,210326,polybromo_32840_210326,Series002,1.3.10.1024.1024,1024x1024,10,28.109564781188965,25.465462684631348,11.659921646118164,10.681234359741211,1.0916267964370987
polybromo,32840,210326,polybromo_32840_210326,Series003,1.3.10.1024.1024,1024x1024,10,36.81411933898926,27.46358299255371,10.132889747619629,13.25788688659668,0.7642914617007083
polybromo,32840,210326,polybromo_32840_210326,Series004,1.3.10.1024.1024,1024x1024,10,53.619916915893555,33.53942680358887,16.441068649291992,14.409062385559082,1.1410227958877748
mor,v6969,210714,mor_v6969_210714,Series001,1.3.10.1024.1024,1024x1024,10,51.47114658355713,15.348082542419434,10.563097953796387,3.9161014556884766,2.6973504321376995
mor,v6969,210714,mor_v6969_210714,Series002,1.3.10.1024.1024,1024x1024,10,25.327756881713867,15.597437858581543,10.32846736907959,4.4982452392578125,2.29611033185548
mor,v6969,210714,mor_v6969_210714,Series003,1.3.10.1024.1024,1024x1024,10,17.793295860290527,17.724581718444824,8.113438606262207,5.746392250061035,1.4119186879691392
mor,v6969,210714,mor_v6969_210714,Series004,1.3.10.1024.1024,1024x1024,10,27.556687355041504,26.52205181121826,14.774374961853027,10.138891220092773,1.457198291325374
mor,v6969,210714,mor_v6969_210714,Series005,1.3.10.1024.1024,1024x1024,10,27.571778297424316,15.30630111694336,8.723517417907715,5.889150619506836,1.481286178861262
mor,v6969,210714,mor_v6969_210714,Series006,1.3.10.1024.1024,1024x1024,10,18.357369422912598,11.933587074279785,5.450162887573242,5.779640197753906,0.9429934565288846
mor,v6969,210714,mor_v6969_210714,Series009,1.3.10.1024.1024,1024x1024,10,27.478882789611816,15.29687213897705,8.582971572875977,5.252567291259766,1.6340526635723411
mor,v6969,210714,mor_v6969_210714,Series010,1.3.10.1024.1024,1024x1024,10,34.218791007995605,31.355802536010742,17.706595420837402,11.343209266662598,1.5609864020473143
osa,v330350,210714,osa_v330350_210714,Series001,1.3.33.1024.1024,1024x1024,33,34.190369606018066,26.29238796234131,18.278581619262695,6.3388872146606445,2.883563155531116
osa,v330350,210714,osa_v330350_210714,Series002,1.3.10.1024.1024,1024x1024,10,26.237034797668457,12.127087593078613,8.92199420928955,2.970682144165039,3.0033486506841442
osa,v330350,210714,osa_v330350_210714,Series003,1.3.10.1024.1024,1024x1024,10,26.67852020263672,11.962102890014648,9.266057968139648,2.4339513778686523,3.8070020840982015
osa,v330350,210714,osa_v330350_210714,Series004,1.3.10.1024.1024,1024x1024,10,22.368170738220215,5.774191856384277,4.2567548751831055,1.2116527557373047,3.513180533801387
Snr1,v108599,210714,Snr1_v108599_210714,Series001,1.3.10.1024.1024,1024x1024,10,27.109542846679688,30.519861221313477,16.223600387573242,13.193950653076172,1.2296241523224667
Snr1,v108599,210714,Snr1_v108599_210714,Series002,1.3.10.1024.1024,1024x1024,10,29.5755033493042,34.393330574035645,19.68866729736328,13.934794425964355,1.4129140836608165
Snr1,v108599,210714,Snr1_v108599_210714,Series003,1.3.10.1024.1024,1024x1024,10,34.72275638580322,24.941675186157227,15.185026168823242,8.87309741973877,1.7113557363906753
Snr1,v108599,210714,Snr1_v108599_210714,Series004,1.3.10.1024.1024,1024x1024,10,31.940725326538086,28.38872718811035,18.33463191986084,8.775031089782715,2.0894093402368603
Snr1,v108599,210714,Snr1_v108599_210714,Series005,1.3.10.1024.1024,1024x1024,10,35.231693267822266,24.65071964263916,14.847928047180176,8.780719757080078,1.6909693576324403
Snr1,v108599,210714,Snr1_v108599_210714,Series006,1.3.10.1024.1024,1024x1024,10,25.287617683410645,24.924256324768066,15.974518775939941,7.569911956787109,2.1102648045486636
MTA1-like,34624,210714,MTA1-like_34624_210714,Series001,1.3.10.1024.1024,1024x1024,10,48.9247522354126,18.535198211669922,9.758556365966797,6.895888328552246,1.4151267974514246
MTA1-like,34624,210714,MTA1-like_34624_210714,Series002,1.3.10.1024.1024,1024x1024,10,48.250404357910156,29.578351974487305,15.429437637329102,10.999905586242676,1.4026881882173914
MTA1-like,34624,210714,MTA1-like_34624_210714,Series003,1.3.10.1024.1024,1024x1024,10,44.04569149017334,30.698596954345703,16.153688430786133,12.25504207611084,1.3181259052773922
MTA1-like,34624,210714,MTA1-like_34624_210714,Series004,1.3.10.1024.1024,1024x1024,10,43.18544006347656,28.61971378326416,15.683501243591309,10.894026756286621,1.4396422548293104
MTA1-like,34624,210714,MTA1-like_34624_210714,Series005,1.3.10.1024.1024,1024x1024,10,37.46425914764404,25.938096046447754,14.484508514404297,9.115124702453613,1.589063121704232
MTA1-like,34624,210714,MTA1-like_34624_210714,Series006,1.3.10.1024.1024,1024x1024,10,26.375130653381348,21.403608322143555,9.587387084960938,9.409647941589355,1.01888903224381
MTA1-like,34624,210714,MTA1-like_34624_210714,Series007,1.3.10.1024.1024,1024x1024,10,35.76523399353027,19.220627784729004,10.263726234436035,6.263158798217773,1.6387459691037456
Jarid2,32891,210506,Jarid2_32891_210506,Series001,1.3.10.1024.1024,1024x1024,10,15.774019241333008,33.58626079559326,12.742362022399902,16.27671527862549,0.7828583227190266
Jarid2,32891,210506,Jarid2_32891_210506,Series002,1.3.10.1024.1024,1024x1024,10,15.405513763427734,25.573569297790527,9.561635971069336,12.2939453125,0.7777516271645881
Jarid2,32891,210506,Jarid2_32891_210506,Series003,1.3.1.1024.1024,1024x1024,1,0.0,0.0,0.0,0.0,
Jarid2,32891,210506,Jarid2_32891_210506,Series004,1.3.10.1024.1024,1024x1024,10,15.139544486999512,20.5739803314209,7.606204986572266,9.819314956665039,0.7746166631929262
Jarid2,32891,210506,Jarid2_32891_210506,Series005,1.3.15.1024.1024,1024x1024,15,16.755738258361816,9.334355354309082,3.554476737976074,4.468798637390137,0.7953987248912956
Jarid2,32891,210506,Jarid2_32891_210506,Series006,1.3.10.1024.1024,1024x1024,10,11.344660758972168,7.622021675109863,2.1851797103881836,4.328359603881836,0.5048517014225048
Jarid2,32891,210506,Jarid2_32891_210506,Series007,1.3.10.1024.1024,1024x1024,10,13.315296173095703,8.863499641418457,3.2255401611328125,3.9060497283935547,0.8257806186352328
Jarid2,32891,210506,Jarid2_32891_210506,Series008,1.3.10.1024.1024,1024x1024,10,13.807941436767578,29.37935161590576,11.007946014404297,13.1542387008667,0.8368364194028964
Jarid2,32891,210506,Jarid2_32891_210506,Series009,1.3.10.1024.1024,1024x1024,10,16.583117485046387,31.667675018310547,11.741551399230957,15.138891220092773,0.7755885968483102
CG12659,31962,210506,CG12659_31962_210506,Series001,1.3.10.1024.1024,1024x1024,10,26.96013355255127,33.99299144744873,13.253974914550781,16.774785041809082,0.7901129511655073
CG12659,31962,210506,CG12659_31962_210506,Series002,1.3.10.1024.1024,1024x1024,10,0.710108757019043,53.627044677734375,0.0,50.290053367614746,0.0
Mtor,32941,210506,Mtor_32941_210506,Series001,1.3.10.1024.1024,1024x1024,10,53.018656730651855,23.80684471130371,17.51566505432129,5.367568016052246,3.2632404474314907
Mtor,32941,210506,Mtor_32941_210506,Series002,1.3.10.1024.1024,1024x1024,10,48.44697952270508,35.472458839416504,29.779701232910156,4.475101470947266,6.654530947787995
Mtor,32941,210506,Mtor_32941_210506,Series003,1.3.1.1024.1024,1024x1024,1,0.0,0.0,0.0,0.0,
Mtor,32941,210506,Mtor_32941_210506,Series004,1.3.4.1024.1024,1024x1024,4,0.0,0.0,0.0,0.0,
Mtor,32941,210506,Mtor_32941_210506,Series005,1.3.10.1024.1024,1024x1024,10,47.45297718048096,19.684786796569824,16.488872528076172,2.446596145629883,6.739515451918227
Mtor,32941,210506,Mtor_32941_210506,Series006,1.3.10.1024.1024,1024x1024,10,42.537726402282715,13.813433647155762,6.678108215332031,5.456037521362305,1.2239850237805165
Mtor,32941,210506,Mtor_32941_210506,Series007,1.3.10.1024.1024,1024x1024,10,42.55795764923096,4.889725685119629,2.34030818939209,1.9738655090332031,1.1856472382145073
Mtor,32941,210506,Mtor_32941_210506,Series008,1.3.10.1024.1024,1024x1024,10,45.426697731018066,20.053194046020508,15.40649127960205,4.061767578125,3.7930509275259965
Mtor,32941,210506,Mtor_32941_210506,Series009,1.3.10.1024.1024,1024x1024,10,51.55328559875488,6.852031707763672,3.43143367767334,2.7608213424682617,1.2429031987290888
Mtor,32941,210506,Mtor_32941_210506,Series010,1.3.10.1024.1024,1024x1024,10,46.31700325012207,4.966667175292969,2.412198066711426,1.616002082824707,1.4926948995604015
osa,31266,210504,osa_31266_210504,Series001,1.3.10.1024.1024,1024x1024,10,33.06091499328613,34.09451961517334,19.650498390197754,9.843987464904785,1.9961929513070364
osa,31266,210504,osa_31266_210504,Series002,1.3.10.1024.1024,1024x1024,10,32.41384029388428,25.062467575073242,14.821008682250977,7.128046989440918,2.079252382062853
osa,31266,210504,osa_31266_210504,Series003,1.3.10.1024.1024,1024x1024,10,32.352845191955566,21.401806831359863,12.667906761169434,6.042171478271484,2.096581801215845
osa,31266,210504,osa_31266_210504,Series004,1.3.10.1024.1024,1024x1024,10,33.18191909790039,23.9682559967041,13.74917221069336,7.780461311340332,1.7671410036643191
osa,31266,210504,osa_31266_210504,TileScan 1,1.3.10.1024.2047,1024x2047,10,21.261172027662433,19.92392592437103,9.19563690766976,2.9032497061248166,3.167359971920521
osa,31266,210504,osa_31266_210504,TileScan 1_Merged,1.3.10.1942.1901,1942x1901,10,15.094222185624023,15.495279464274589,6.218923749276087,2.494035065288961,2.49351897085519
osa,31266,210504,osa_31266_210504,Series005,1.3.10.1024.1024,1024x1024,10,9.531557083129883,16.75361156463623,0.14438819885253906,13.162727355957031,0.010969474254679716
osa,31266,210504,osa_31266_210504,Series006,1.3.10.1024.1024,1024x1024,10,40.75466823577881,24.92429542541504,18.73972225189209,3.626194953918457,5.167875001216356
